FEATURE_ID|FEATURE_NAME|FEATURE_NAME_OFFICIAL|DATE_CREATED
23183|Sage Flat Reservoir|Y|06/27/1984
23184|Saint Mary School|Y|06/27/1984
23185|Salaratus Draw|Y|06/27/1984
23186|Salaratus Pond|Y|06/27/1984
23187|Salt Pond|Y|06/27/1984
23188|Sam Spring|Y|06/27/1984
23189|Santa Fe Spring|Y|06/27/1984
23190|School Section Pond|Y|06/27/1984
23191|Scotts Well|Y|06/27/1984
23192|Sea Lark Drain|Y|06/27/1984
23193|Section Eight Well|Y|06/27/1984
23194|Seegmiller Spring|Y|06/27/1984
23195|Seven Springs|Y|06/27/1984
23196|Sevy Draw|Y|06/27/1984
23197|Sevy Draw Reservoir Number One|Y|06/27/1984
23198|Sevy Draw Reservoir Number Two|Y|06/27/1984
23199|Shale Rock Pond|Y|06/27/1984
23200|Sheep Pockets Reservoir|Y|06/27/1984
23201|Sheep Pockets Trough|Y|06/27/1984
23202|Sheep Spring|Y|06/27/1984
23203|Shelter Cove|Y|06/27/1984
23204|Shipley Tank|Y|06/27/1984
23205|Shipp Ranch|Y|06/27/1984
23206|Short Creek Reservoir Number Two|Y|06/27/1984
23207|Short Creek Southside Number Two|Y|06/27/1984
23208|Show Pockets Tank|Y|06/27/1984
23209|Silver Creek|Y|06/27/1984
23210|Simmons Spring|Y|06/27/1984
23211|Sinkhole Pond|Y|06/27/1984
23212|Sinkhole Reservoir|Y|06/27/1984
23212|Sink Hole Reservoir||
23213|Skunk Canyon Spring|Y|06/27/1984
23214|Slaughter Tank|Y|06/27/1984
23215|Slick Rock Tank|Y|06/27/1984
23216|Smith Ranch (historical)|Y|06/27/1984
23217|Smoketree Elementary School|Y|06/27/1984
23218|Snake Pond|Y|06/27/1984
23219|Snake Spring Wash|Y|06/27/1984
23220|South American Point|Y|06/27/1984
23221|South Blye Tank|Y|06/27/1984
23222|South Cove|Y|06/27/1984
23223|South Tank|Y|06/27/1984
23224|South Well|Y|06/27/1984
23225|Spannabone Lake|Y|06/27/1984
23226|Spears Lake|Y|06/27/1984
23227|Square Pond|Y|06/27/1984
23228|Squaw Beach|Y|06/27/1984
23229|Starline Elementary School|Y|06/27/1984
23230|Sugar Pond|Y|06/27/1984
23231|Suicide Wash|Y|06/27/1984
23233|Sunburn Windmill|Y|06/27/1984
23234|Sunshine Draw|Y|06/27/1984
23235|Sunshine Pond|Y|06/27/1984
23236|Sunshine Tank|Y|06/27/1984
23237|Sunshine Trail|Y|06/27/1984
23238|Swale Tank|Y|06/27/1984
23239|Swicker Spring|Y|06/27/1984
23240|Swiss Canyon|Y|06/27/1984
23241|Sycamore Camp|Y|06/27/1984
23243|Temple Pond|Y|06/27/1984
23244|The Grandstand|Y|06/27/1984
23245|The Black Rocks|Y|06/27/1984
23245|The Rocks||
23246|Thistle Flat Pond|Y|06/27/1984
23247|Three Sisters|Y|06/27/1984
23248|Three Sisters Tank|Y|06/27/1984
23249|Thumb Rock Well|Y|06/27/1984
23250|Tom Bacon Lake|Y|06/27/1984
23251|Toquer Catchment|Y|06/27/1984
23252|Toquer Tank|Y|06/27/1984
23253|Toroweap Landing Strip (historical)|Y|06/27/1984
23253|Tuweap Landing Strip||
23253|Tuweep Airport||08/27/2018
23253|Tuweep||08/27/2018
23254|Dunton Ranch Airport|Y|03/19/2011
23254|Transwestern Pipeline Number One Airport||06/27/1984
23255|Trinidad Well|Y|06/27/1984
23256|Trot and Holler Well|Y|06/27/1984
23257|Truxton Railroad Station|Y|06/27/1984
23258|Twin Tanks|Y|06/27/1984
23258|Esplin Twin Tanks||
23259|Twist Hills|Y|06/27/1984
23260|Two Hundred and Seventeen Mile Rapids|Y|06/27/1984
23260|Two Hundred and Seventeen Mile Canyon Rapids||
23261|United Western Mine|Y|06/27/1984
23262|Upper Bald Mountain Tank|Y|06/27/1984
23263|Upper Bitter Creek Well|Y|06/27/1984
23264|Upper Cornwall Well|Y|06/27/1984
23265|Upper Little Joe Pond|Y|06/27/1984
23266|Upper Live Water Spring|Y|06/27/1984
23267|Upper Lytle Spring|Y|06/27/1984
23268|Upper Mohave Tank|Y|06/27/1984
23269|Upper Simmons Well|Y|06/27/1984
23270|Upper Spring|Y|06/27/1984
23271|Upper Tom Brown Well|Y|06/27/1984
23272|Ute Mountain|Y|06/27/1984
23273|Valentine Elementary School|Y|06/27/1984
23274|Valentine Railroad Station|Y|06/27/1984
23275|W F Cattle Company Dam|Y|06/27/1984
23276|Wagon Bow Ranch|Y|06/27/1984
23277|Wagon Canyon Spring|Y|06/27/1984
23278|Walapai Railroad Station|Y|06/27/1984
23279|Walker Peak|Y|06/27/1984
23280|Walnut Spring|Y|06/27/1984
23281|Walter Shelley Reservoir|Y|06/27/1984
23281|Walter Shelly Reservoir||
23282|Warm Spring|Y|06/27/1984
23283|Warm Spring Canyon|Y|06/27/1984
23284|Water Pockets Tank|Y|06/27/1984
23285|Waynes Well|Y|06/27/1984
23286|Webbs Ranch Landing Strip (historical)|Y|06/27/1984
23287|West Dutchman Tank|Y|06/27/1984
23288|West Fork Sycamore Creek|Y|06/27/1984
23289|West Jack Tank|Y|06/27/1984
23290|West Mohave Wash|Y|06/27/1984
23291|West Tank|Y|06/27/1984
23292|White Rock Tank|Y|06/27/1984
23293|White Rock Tanks|Y|06/27/1984
23294|White Rock Well|Y|06/27/1984
23295|White Spring|Y|06/27/1984
23296|White Tank|Y|06/27/1984
23297|Whiterock Soapstone Reservoir|Y|06/27/1984
23298|Wildhorse Spring|Y|06/27/1984
23299|Williams Spring|Y|06/27/1984
23300|Willow Beach Sub-District Ranger Station|Y|06/27/1984
23301|Willow Creek|Y|06/27/1984
23301|Cottonwood Creek||
23301|White Cliff Creek||
23302|Willow Spring|Y|06/27/1984
23303|Willow Springs Well|Y|06/27/1984
23304|Winslow Canyon|Y|06/27/1984
23305|Winslow Tank|Y|06/27/1984
23306|Wolf Hole Pass|Y|06/27/1984
23307|Wolf Hole Valley Pond|Y|06/27/1984
23308|Woods Tank|Y|06/27/1984
23309|Woody Pond|Y|06/27/1984
23310|Wright Canyon Tank|Y|06/27/1984
23311|Yellow Bluff Tank|Y|06/27/1984
23312|Young Tank|Y|06/27/1984
23313|Yucca Elementary School|Y|04/27/2009
23313|Yucca Elementary School Number Three||06/27/1984
23314|Yucca Ford Automotive Proving Grounds|Y|06/27/1984
23315|Yucca Ford Proving Grounds Control Tower|Y|06/27/1984
23316|Yucca Railroad Station|Y|06/27/1984
23317|Adamana Interchange|Y|06/27/1984
23318|Alchesay Springs Campground|Y|06/27/1984
23319|Azansosi Mesa|Y|06/27/1984
23319|As-Thon-Sosie Mesa||
23319|Asthonsosie Mesa||
23319|Azan-sosi Mesa||
23319|Azantsosi Mesa||
23320|Bacobi Community Building|Y|06/27/1984
23321|Baha Diversion Dam|Y|06/27/1984
23322|Bidahochi Spring|Y|06/27/1984
23322|Biddlehochi Spring||
23323|Big Mountain Dam Reservoir|Y|06/27/1984
23324|Bonnie Brennan Elementary School|Y|06/27/1984
23325|Buckhorn Tank|Y|06/27/1984
23326|Bureau of Indian Affairs Ranger Station|Y|06/27/1984
23327|Carr Lake Tank|Y|06/27/1984
23328|Pinon Chapter House|Y|06/27/1984
23329|Charco Tank|Y|06/27/1984
23330|Chilchinbito Well|Y|06/27/1984
23331|Chino Tank|Y|06/27/1984
23331|Chino Spring Tank||
23332|Cholla Bottom Ash Pond|Y|06/27/1984
23333|Cholla Bottom Ash Pond Dam|Y|06/27/1984
23334|Cholla Cooling Pond Dam|Y|06/27/1984
23335|Cholla Fly Ash Pond|Y|06/27/1984
23336|Cholla Fly Ash Pond Dam|Y|06/27/1984
23337|Cholla Lake|Y|06/27/1984
23338|Cholla Power Generating Plant|Y|06/27/1984
23339|Cibecue Chapter House|Y|06/27/1984
23340|Cibecue Ridge Tank|Y|06/27/1984
23341|Cibecue Trading Post|Y|06/27/1984
23342|Clear Creek Bridge|Y|06/27/1984
23343|Clear Creek Dam Number One|Y|06/27/1984
23344|Clear Creek Lake|Y|06/27/1984
23345|Clear Creek Number Two Dam|Y|06/27/1984
23346|Co-op Trading Post|Y|06/27/1984
23347|Corn Rock|Y|06/27/1984
23348|Cottonwood Wash Bridge|Y|06/27/1984
23349|Dead Cow Tank|Y|06/27/1984
23350|Deer Spring|Y|06/27/1984
23351|Department of Health Indian Hospital|Y|06/27/1984
23352|Diamond Creek Community Center|Y|06/27/1984
23353|Diamond Creek Number Two Campground|Y|06/27/1984
23354|East Fork Community Center|Y|06/27/1984
23355|East Holbrook Interchange|Y|06/27/1984
23356|Faught Ridge Lookout|Y|06/27/1984
23357|Five Houses Butte|Y|06/27/1984
23358|Five Mile Reservoir|Y|06/27/1984
23359|Five Mile Wash Dam|Y|06/27/1984
23360|Giant Logs|Y|06/27/1984
23360|Rainbow Forest||
23361|Gray Tank|Y|06/27/1984
23363|Higway Tank|Y|06/27/1984
23365|Holbrook City Hall|Y|06/27/1984
23366|Holbrook High School|Y|06/27/1984
23367|Holbrook Hospital (historical)|Y|05/31/2006
23368|Holbrook Interchange|Y|06/27/1984
23369|Holbrook Junior High School|Y|06/27/1984
23370|Holbrook Public Library|Y|07/06/2011
23370|Holbrook Library||06/27/1984
23371|Holbrook Plaza Shopping Center|Y|06/27/1984
23372|Holbrook Railroad Station|Y|06/27/1984
23373|Holding Pasture Tank|Y|06/27/1984
23374|Hopi Tribal Offices - Polacca|Y|06/27/1984
23375|Horse Tank|Y|06/27/1984
23376|Hulet Elementary School|Y|06/27/1984
23376|Hulet School||
23377|Hunt Park|Y|06/27/1984
23378|Indian Flat Well|Y|06/27/1984
23379|Native American Christian Academy|Y|03/01/2020
23379|Indian Mission Boarding School||06/27/1984
23379|Sun Valley Indian School||04/27/2009
23380|Iron Mine|Y|06/27/1984
23381|Iron Mine Camp|Y|06/27/1984
23382|Jacks Canyon Bridge|Y|06/27/1984
23383|Jeffers Ranch Windmill|Y|06/27/1984
23384|Jefferson Elementary School|Y|06/27/1984
23384|Jefferson School||
23385|Joseph City Elementary School|Y|06/27/1984
23386|Joseph City Junior / Senior High School|Y|04/17/2018
23386|Joseph City High School||06/27/1984
23386|Joseph City Junior Senior High School||04/27/2009
23387|Kayenta Boarding School|Y|06/27/1984
23388|Kayenta Primary School|Y|04/27/2009
23388|Kayenta Elementary School||06/27/1984
23389|Kayenta Preschool|Y|06/27/1984
23390|Kaytoggie Diversion Dam|Y|06/27/1984
23391|Keams Canyon Boarding School|Y|06/27/1984
23392|Keams Canyon Campground|Y|06/27/1984
23393|Keams Canyon Community Park|Y|06/27/1984
23394|Keams Canyon Day School|Y|06/27/1984
23395|Keams Canyon Road Interchange|Y|06/27/1984
23396|Lerous Substation|Y|06/27/1984
23397|Lincoln Elementary School|Y|06/27/1984
23398|Line Tank|Y|06/27/1984
23399|Low Mountain Airport (historical)|Y|06/27/1984
23400|Lower Delaney Tank|Y|06/27/1984
23401|McHood Park|Y|06/27/1984
23402|Middle Tank|Y|06/27/1984
23403|Monument Valley Navajo Tribal Park|Y|11/07/2005
23404|N Five Spring|Y|06/27/1984
23405|Nash Creek Dam|Y|06/27/1984
23406|Navajo County Fairgrounds|Y|06/27/1984
23407|Navajo National Monument Headquarters|Y|06/27/1984
23408|North Park Plaza Shopping Center|Y|06/27/1984
23410|Old Orchard Picnic Ground|Y|06/27/1984
23411|Oraibi Mesa|Y|06/27/1984
23411|Third Mesa||
23412|Park Elementary School|Y|06/27/1984
23413|Peabody Coal Company Airstrip (historical)|Y|06/27/1984
23414|Pinon Boarding School|Y|06/27/1984
23415|Pinon Rodeo Grounds|Y|06/27/1984
23416|Pinon Trading Post|Y|06/27/1984
23417|Pittman Elementary School|Y|06/27/1984
23419|Polacca Day School|Y|06/27/1984
23420|Polacca Trading Post|Y|06/27/1984
23421|Puerco Tank|Y|06/27/1984
23422|Ramhead Tank|Y|06/27/1984
23423|Rock Tank|Y|06/27/1984
23425|Roosevelt Elementary School|Y|06/27/1984
23426|Round Top Wash|Y|06/27/1984
23427|Round Valley Trading Post|Y|06/27/1984
23428|Saint Josephs Catholic School|Y|06/27/1984
23429|Salt Well Tank|Y|06/27/1984
23429|Salt Tank||
23430|Sand Hill Spring|Y|06/27/1984
23431|Section Twenty-one Tank|Y|06/27/1984
23432|Sevenmile Tank Dam|Y|06/27/1984
23433|Sharp Butte|Y|06/27/1984
23434|Sheldon Elementary School|Y|06/27/1984
23435|Shipolovi Community Building|Y|06/27/1984
23437|Snowflake Elementary School|Y|06/27/1984
23438|Snowflake Municipal Airport (historical)|Y|06/27/1984
23439|Sunset Pass Tank|Y|06/27/1984
23440|Telephone Ridge|Y|06/27/1984
23441|The Ramp|Y|06/27/1984
23442|Tohdenasshai Trading Post|Y|06/27/1984
23443|Toreva Spring|Y|06/27/1984
23444|Tribal Headstart Preschool|Y|06/27/1984
23445|Tsegi Canyon Campground|Y|06/27/1984
23446|Tsegi Trading Post|Y|06/27/1984
23447|Wagon Wheel Rest Area|Y|06/27/1984
23448|Washington Elementary School|Y|06/27/1984
23449|Waterfall Dam|Y|06/27/1984
23450|West Holbrook Interchange|Y|06/27/1984
23451|Whipple Memorial Park|Y|06/27/1984
23452|Whiteriver Airport|Y|06/27/1984
23453|Whiteriver Cemetery|Y|06/27/1984
23454|Whiteriver City Hall|Y|06/27/1984
23455|Whiteriver Elementary School|Y|06/27/1984
23456|Whiteriver Fire Station|Y|06/27/1984
23457|Winslow City Hall|Y|06/27/1984
23458|Winslow City Park|Y|06/27/1984
23459|Winslow Civic Center|Y|06/27/1984
23460|Winslow High School|Y|06/27/1984
23461|Winslow Junior High School|Y|06/27/1984
23462|Little Colorado Medical Center|Y|04/11/2011
23462|Winslow Memorial Hospital||05/31/2006
23463|Winslow-Lindbergh Regional Airport|Y|03/19/2011
23463|Winslow Municipal Airport||06/27/1984
23464|Winslow Public Library|Y|06/27/1984
23465|Winslow Railroad Station|Y|06/27/1984
23466|Wooden Tank|Y|06/27/1984
23467|Woodruff Reservoir|Y|06/27/1984
23468|Yellow Butte|Y|06/27/1984
23469|Ziltahjini Peak|Y|06/27/1984
23469|Zilh-tah-jini Peak||
23469|Ziltahjini Mesa||
23470|A 8.4 Lateral|Y|06/27/1984
23471|A 8.9 Lateral|Y|06/27/1984
23472|A 8.9 N Lateral|Y|06/27/1984
23473|A 9.4 Lateral|Y|06/27/1984
23474|Abbott Lateral|Y|06/27/1984
23475|Allison Mine|Y|06/27/1984
23476|Antelope Ranch Airport (historical)|Y|06/27/1984
23477|Araby Road Overpass|Y|06/27/1984
23478|Arizona Game and Fish Region IV Office|Y|06/27/1984
23479|Aztec Interchange|Y|06/27/1984
23480|B 3.7 Lateral|Y|06/27/1984
23481|B 3.8 Lateral|Y|06/27/1984
23482|B 5.5 W Lateral|Y|06/27/1984
23483|B 6.2 E Lateral|Y|06/27/1984
23484|B 7.0 Lateral|Y|06/27/1984
23485|B 8.0 N Lateral|Y|06/27/1984
23486|B 8.55 Lateral|Y|06/27/1984
23487|B Main Lateral|Y|06/27/1984
23488|Baker Lateral|Y|06/27/1984
23489|Baragan Well|Y|06/27/1984
23490|Beehive Tank|Y|06/27/1984
23491|Big Curve Shopping Center|Y|06/27/1984
23492|Black Butte Mine|Y|06/27/1984
23493|Blodgett Mine|Y|06/27/1984
23494|Boy Scout Camp|Y|06/27/1984
23495|Bridge Park|Y|06/27/1984
23496|Butterfield Park|Y|06/27/1984
23497|C O D Mine|Y|06/27/1984
23498|Cahoon Lateral|Y|06/27/1984
23499|Camp Creek Mine|Y|06/27/1984
23500|Carnegie Library|Y|06/27/1984
23501|Carter Lateral|Y|06/27/1984
23502|Carver Park|Y|06/27/1984
23503|Case Lateral|Y|06/27/1984
23505|Castle Rock Dam|Y|06/27/1984
23506|Central Stub Number One|Y|06/27/1984
23507|City Park|Y|06/27/1984
23508|Clarks Well|Y|06/27/1984
23509|Colfred Airport (historical)|Y|06/27/1984
23510|Collins Mine|Y|06/27/1984
23511|County Well|Y|06/27/1984
23512|Coyote Mine|Y|06/27/1984
23513|DVR Airport (historical)|Y|06/27/1984
23514|Dateland Airfield (historical)|Y|06/27/1984
23515|Dateland Highway Yard|Y|06/27/1984
23516|Dateland Radar Tower|Y|06/27/1984
23517|Deep Well|Y|06/27/1984
23518|Don Diego Tank|Y|06/27/1984
23519|Donaldson Mine|Y|06/27/1984
23520|Double Eagle Mine|Y|06/27/1984
23521|Draghi Mine|Y|06/27/1984
23522|Dry Well|Y|06/27/1984
23523|East Hearn Lateral|Y|06/27/1984
23524|East Yuma Interchange|Y|06/27/1984
23525|Engles Mine|Y|06/27/1984
23526|Fishbaugh Lateral|Y|06/27/1984
23527|Fishers Landing Airport (historical)|Y|06/27/1984
23528|Flint Lateral|Y|06/27/1984
23529|Fortuna Interchange|Y|06/27/1984
23530|Franklin Lateral|Y|06/27/1984
23531|Garven Lateral|Y|06/27/1984
23532|Gibson Lateral|Y|06/27/1984
23533|Graham Lateral|Y|06/27/1984
23534|Growler Railroad Station|Y|06/27/1984
23535|Gwyneth Ham Elementary School|Y|06/27/1984
23536|Gypsum Mine|Y|06/27/1984
23537|Hall Well|Y|06/27/1984
23538|Hanley Tank|Y|06/27/1984
23539|Hanna Lateral|Y|06/27/1984
23540|Hayden Lateral|Y|06/27/1984
23541|Hearn Lateral|Y|06/27/1984
23542|High Peak|Y|06/27/1984
23543|Horn Lateral|Y|06/27/1984
23544|Horn Railroad Station|Y|06/27/1984
23545|I X L Mine|Y|06/27/1984
23546|Immaculate Conception Elementary School|Y|04/27/2009
23546|Immaculate Conception Catholic School||06/27/1984
23547|J C Silver Spur Rodeo Grounds|Y|06/27/1984
23548|Kent Lateral|Y|06/27/1984
23549|Kofa Manganese Mine|Y|06/27/1984
23550|Lateral B-2|Y|06/27/1984
23551|Latino Americano Park|Y|06/27/1984
23552|Lorona Lateral|Y|06/27/1984
23553|Luding Siding|Y|06/27/1984
23554|Main Outlet Drain|Y|06/27/1984
23555|Manganese Mine|Y|06/27/1984
23556|Marble Lateral|Y|06/27/1984
23557|Maxey Lateral|Y|06/27/1984
23558|Mica Mine|Y|06/27/1984
23559|Modest Lateral|Y|06/27/1984
23560|Mohawk 6.3 Lateral|Y|06/27/1984
23561|Mohawk 6.9 Lateral|Y|06/27/1984
23562|Mohawk 7.9 Lateral|Y|06/27/1984
23563|Mohawk 8.5 Lateral|Y|06/27/1984
23564|Mohawk 9.1 Lateral|Y|06/27/1984
23565|Mohawk 9.8 Lateral|Y|06/27/1984
23566|Mohawk Interchange|Y|06/27/1984
23567|Mohawk Peak|Y|06/27/1984
23567|Mohawk Mountain||
23568|Molina Lateral|Y|06/27/1984
23569|Monroe Lateral|Y|06/27/1984
23570|Muggins Placers Mine|Y|06/27/1984
23571|Northern Mine|Y|06/27/1984
23572|Norton Tank|Y|06/27/1984
23573|Nottbusch Mine|Y|06/27/1984
23574|Nugent Lateral|Y|06/27/1984
23575|Old Alamo Mine Camp|Y|06/27/1984
23576|Pancrazi Lateral|Y|06/27/1984
23577|Papago Wash|Y|06/27/1984
23578|Patterson Lateral|Y|06/27/1984
23579|Pinacate Valley|Y|06/27/1984
23580|Ray Smucker Park|Y|06/27/1984
23581|Red Bird Mine|Y|06/27/1984
23582|Red Cross Mine|Y|06/27/1984
23583|Renner Mine|Y|06/27/1984
23584|Resolution Mine (historical)|Y|06/27/1984
23585|Road Tank|Y|06/27/1984
23586|Rock Tank|Y|06/27/1984
23587|Rose Lateral|Y|06/27/1984
23588|Ruby Mine|Y|06/27/1984
23589|Sheep Tank|Y|06/27/1984
23590|Sheep Tank Well (historical)|Y|06/27/1984
23591|Shields Lateral|Y|06/27/1984
23592|Sinita Tank|Y|06/27/1984
23594|Somerton City Hall|Y|06/27/1984
23595|Desert Sonora Elementary School|Y|04/27/2009
23595|Somerton Elementary School||06/27/1984
23596|Somerton Lateral|Y|06/27/1984
23597|Somerton Lateral Wasteway|Y|06/27/1984
23598|Somerton Park|Y|06/27/1984
23599|Southgate Mall|Y|06/27/1984
23600|Spot Interchange|Y|06/27/1984
23601|Stofella Lateral|Y|06/27/1984
23602|Stone Cabin Gap Wash|Y|06/27/1984
23603|Surveyors Tank|Y|06/27/1984
23604|Tacna Landing Strip (historical)|Y|06/27/1984
23605|Taft Mine|Y|06/27/1984
23606|Tavasci Mine|Y|06/27/1984
23607|Thumb Butte Mine|Y|06/27/1984
23608|Thumb Butte Tank|Y|06/27/1984
23609|Trevorrow Lateral|Y|06/27/1984
23610|Tule Wash|Y|06/27/1984
23611|Tunnel Spring Mine|Y|06/27/1984
23612|Tuttle Lateral|Y|06/27/1984
23613|Virgin Peak|Y|06/27/1984
23614|Wellton 4.2 Lateral|Y|06/27/1984
23615|Wellton Airport (historical)|Y|06/27/1984
23616|Wellton Elementary School|Y|06/27/1984
23617|Wellton Lateral 7.7|Y|06/27/1984
23618|Wellton Underpass|Y|06/27/1984
23619|West Hearn Lateral|Y|06/27/1984
23620|White Lateral|Y|06/27/1984
23621|White Tank|Y|06/27/1984
23622|Willets Siding|Y|06/27/1984
23623|Winsor Lateral|Y|06/27/1984
23624|R Pete Woodard Junior High School|Y|04/27/2009
23624|Woodward Junior High School||06/27/1984
23625|Yocum Lateral|Y|06/27/1984
23626|Yolo Ranch|Y|06/27/1984
23627|Yucca Powerplant|Y|06/27/1984
23628|Yuma Pioneer Cemetery|Y|09/27/2019
23628|Yuma Cemetery||06/27/1984
23628|Yuma City Cemetery||11/06/2011
23629|Yuma City Hall|Y|06/27/1984
23630|Yuma Civic and Convention Center|Y|06/27/1984
23631|Yuma County Fairgrounds|Y|06/27/1984
23632|Yuma Courthouse|Y|06/27/1984
23633|Yuma Fire Department Station 1|Y|01/13/2011
23633|Yuma Fire Department||06/27/1984
23634|Yuma Helicopters|Y|06/27/1984
23635|Yuma Lutheran School|Y|06/27/1984
23636|Yuma Number Four Airfield (historical)|Y|06/27/1984
23637|Yuma Number One Airfield (historical)|Y|06/27/1984
23638|Yuma Railroad Station|Y|06/27/1984
23639|Yuma Regional Medical Center|Y|06/27/1984
23639|Parkview Hospital||
23640|Yuma Regional Medical Center Heliport|Y|06/27/1984
23642|Ak Chin Community Center|Y|06/27/1984
23643|Adamsville Cemetery|Y|06/27/1984
23644|Adventist Church|Y|06/27/1984
23645|American Boy Mine|Y|06/27/1984
23646|American Indian Mission|Y|06/27/1984
23647|Arizola Interchange|Y|06/27/1984
23648|Central Arizona College Aravaipa Campus|Y|09/18/2016
23648|Arizona College of Technology||06/27/1984
23649|Arizona Job College|Y|06/27/1984
23650|Arizona State Farm Labor Camp|Y|06/27/1984
23651|Arizona State Prison Complex - Florence|Y|07/13/2011
23651|Arizona State Prison Complex Florence||03/01/2014
23651|Arizona State Prison||06/27/1984
23652|Arnett Well|Y|06/27/1984
23653|Bakers Acres Airstrip (historical)|Y|06/27/1984
23654|Bapchule Community Center|Y|06/27/1984
23655|Ben Railroad Station|Y|06/27/1984
23657|Bianco Road Interchange|Y|06/27/1984
23658|Big Spreader Tank|Y|06/27/1984
23659|Big Tank|Y|06/27/1984
23660|Bitter Well|Y|06/27/1984
23661|Black Mountain|Y|06/27/1984
23662|Blackwater Community Center and School|Y|06/27/1984
23663|Bud Antle Ranch Airstrip (historical)|Y|06/27/1984
23664|Bureau of Indian Affairs Coolidge Office|Y|06/27/1984
23665|Burns Railroad Station|Y|06/27/1984
23666|Camp Grant Wash Trail|Y|06/27/1984
23667|Camp Rivers (historical)|Y|06/27/1984
23668|Casa Blanca Interchange|Y|06/27/1984
23669|Casa Grande Interchange|Y|06/27/1984
23670|Casa Grande Middle School|Y|09/18/2016
23670|Casa Grande Junior High School||06/27/1984
23672|Casa Grande Railroad Station|Y|06/27/1984
23673|Casa Grande Turbine Station|Y|06/27/1984
23674|Chuichu Road Underpass|Y|06/27/1984
23675|City Park|Y|06/27/1984
23676|Cochran Railroad Station|Y|06/27/1984
23677|Coffee Tank|Y|06/27/1984
23678|Community Service Center and School|Y|06/27/1984
23680|Coolidge High School|Y|06/27/1984
23682|Coolidge Railroad Station|Y|06/27/1984
23683|Coolidge Square Shopping Center|Y|06/27/1984
23684|Copper Springs|Y|06/27/1984
23685|Cottonwood Elementary School|Y|06/27/1984
23687|Crescent Tank|Y|06/27/1984
23688|Curiel Elementary School Annex|Y|06/27/1984
23689|Curiel Primary School|Y|03/13/2018
23689|Curiel School||06/27/1984
23690|Curiel School Mini Park Site|Y|06/27/1984
23691|Dock Railroad Station|Y|06/27/1984
23692|Double Tank|Y|06/27/1984
23693|East Park|Y|06/27/1984
23695|Eloy Farms|Y|06/27/1984
23696|Eloy Intermediate School|Y|09/18/2016
